states: rlevel[$t1],states: rlevel[$t2],states: rlevel[$t3]
28.776072319085092,42.20805677504543,122.42527570064696
31.477631879251735,49.752697116264414,89.63356371909886
28.160720491348187,48.25520560178067,78.59343702920313
26.998322495045343,60.52235562826353,63.46907503983075
27.225353592250592,67.68026916600212,66.04847926296131
26.84598578870274,52.1376051572687,111.92191757812837
30.25811100205716,59.61475835711834,60.08728183671248
35.755771098949126,85.18100723790548,82.50082846181519
24.546668472589445,98.79631868663536,74.53604344475846
26.475410655921326,46.77815468483552,145.8811433185587
29.90010259191647,46.6349228774954,125.07005682645854
29.29685097332113,46.203221037436506,125.21366024649517
31.464430285240947,54.95347693448094,137.78096305017704
35.573834494888274,48.630396187935695,98.86515891681532
29.649911243360535,56.94847688448731,123.97877925884453
32.4447285004201,51.78776223836751,88.61439170630328
34.02058948452959,54.71643173141091,92.46367036104274
57.14284864927181,70.40921955005946,74.44760804976067
58.793564664815705,71.49319196129564,66.10961697498524
27.586414496515864,92.87368971958259,96.69960015563997
25.512435602272873,70.82445683839467,141.42476409467605
25.77315977733358,71.61128292487965,124.14908870333909
26.879605528524955,81.74190629907359,120.74150810665134
30.747459566619877,51.54752950979873,95.41568157117038
26.56655483108758,60.49171627448936,104.01167881473789
31.094677392683288,67.72972790303301,115.19535875076758
30.137180107407197,43.46567656930741,107.09385222994601
48.22524622333206,85.8760289186794,63.97628306453948
32.151679502637435,85.242350011091,103.38143365153431
27.92317007024414,83.20424035737852,123.23606849438696
29.379288719989532,51.55213181666207,156.86405484796785
29.25792361046046,45.960443356244134,67.99642744804876
29.96008741463627,45.144393075608846,79.6428808121921
27.225395990821976,56.42749641114091,93.08352053022196
28.836586591304197,59.886986371207776,113.21789613145906
31.229596760519588,42.35369200783293,134.71060710347564
26.256775424327238,58.29572964057121,97.59051380063066
25.031692830358075,109.83912469320808,65.09093348472601
28.665389590807624,88.38717910238302,88.09306828527697
32.40244950250098,57.6823943536405,108.83153568635088
30.103856560627918,61.991554565909084,131.02098085561198
29.727347686596797,61.28535724622171,128.90194552772095
25.60850437888127,51.58198668701322,79.83995228507227
25.863492232300537,47.26374017532508,109.05656067468898
29.05271059856858,54.566802621685,91.59563482615158
33.5513226759574,52.18278226007344,116.79746995777725
24.71047065706482,72.83213325291595,102.55197410905826
33.27667919100774,89.59330243368399,72.96981130175004
31.49426865972601,60.17007731514529,126.98105538362276
33.39505697760352,46.07419220039742,147.64093562944134
31.807110572278788,50.625254496036504,60.18358709203065
34.14946677285266,51.92293100522686,85.33641141440467
34.0154484368761,56.26071060426354,107.55533426288501
32.26826370657014,61.78402699291572,121.55657548779809
30.341237477745487,50.0134340416862,140.55416469520907
30.60286440080526,48.22629162515424,106.62558961914857
29.745442123369944,61.24159195885869,58.18018870775848
47.14583048549487,71.15450045453659,76.7041502265088
26.893239236013308,83.80872502755835,105.11012900952736
28.22172923387524,81.29961417964893,108.1879090883682
31.163582490431995,60.43733899182421,109.11633125228926
34.815088474139,66.84947022695438,85.68175858444043
26.005690817232214,52.22031153517679,92.64381679353815
26.06033111602591,44.159149036176935,125.17649995129892
26.445878188189514,45.9324412158463,71.08072721356324
25.00892732874162,55.568604013505016,70.91416118902114
28.947135787201255,45.479045478834266,82.42558263836673
47.742680786714175,82.29363077490584,71.10556953000015
38.721520953760844,53.203675668599296,124.99447426232209
32.01738857810174,56.172039739447904,136.27531070349906
25.295023222400438,60.98704969842339,113.78808453033884
25.380455732348125,60.672947184550175,118.63509882254625
24.72585956426729,51.792426382127076,82.71430119943639
27.498079369173997,61.14360743072089,59.662629350326185
31.636521271637,66.24882586387284,80.1545360053601
34.284746256273635,57.33052604700642,112.59205522103154
25.090939418262934,74.67583731703866,100.53050935574558
35.339019898154184,94.76355414223772,71.24750985986053
37.718870520431146,46.37124559691936,135.33890648132254
30.48562399089335,51.62311982188564,101.98432904151343
27.66254182533759,47.239906525100196,110.49858693344906
29.96411050071465,42.28484735021934,81.76727957318299
33.04824806918329,41.766193971954834,83.54031948793698
30.004867940105996,47.69619539127548,83.91778664672171
33.872022817993255,49.83960829577145,78.33772889854491
33.861912704480424,57.11705112511051,84.6232865290063
35.38201844224096,68.26788074574925,94.30117890444488
48.76725158859732,83.15864773231186,71.3517993936616
52.26965716000509,53.930518882770095,104.77390562193281
53.07300272177231,59.190898331703075,100.71970415472101
32.196505968943555,71.24933540370617,105.5623496346337
34.71215657376516,50.50620981687907,144.2754149960358
38.18708537077472,48.974729090497064,141.90377716344025
37.61987029839709,58.58257912661826,99.40044062385518
31.945906597147463,60.121971325289785,127.53657761832052
32.83284342091775,71.13252108222508,107.77863188144731
28.038808882409267,50.97023567560217,126.0765159544913
45.09163483307301,84.88661159380791,64.8035759816964
34.57620111866159,55.20498315598539,128.20705351635584
25.06598744752643,65.60533575326342,115.40637074218644
27.89958555224845,67.67446808167209,63.35892400070061
31.48708269430838,39.796868139483436,100.52089020502939
30.441748982824745,46.130520697788995,65.87742855037087
27.960931596490603,59.039626754954554,62.758238810335804
25.4066392117865,61.58374819840163,72.78712009693338
28.058330907155916,54.704012415029,92.07492998139878
31.468791778532278,49.27560965655513,104.48665914663493
58.724272516381056,63.10705307567252,73.37280433587011
38.335942892659574,79.04733056806617,78.88151751801169
29.918460493073056,84.51592000665033,71.30519281302696
25.047346334568676,68.15349402896703,107.18161932700706
28.58517017001133,72.69764896934386,106.17444659743515
25.383013973483045,55.15079823290045,111.01046849955289
28.089578273621004,52.568238414869214,130.01150072620885
28.251290078577114,49.637775104993295,154.10399269073494
28.356806200871567,61.58574507669068,65.91051659504956
28.742374743388968,50.53605946821233,90.44153074302598
61.88418450854464,55.120124957913376,87.4793520513268
46.03866563524454,59.29467809368376,80.18906179185451
42.15434955660236,55.20395652202247,104.19016046073608
41.31040810351565,56.656996619527305,83.2615209500644
36.0351632292414,65.63624472671808,90.0274656630422
32.92701452572312,65.34639220262777,111.64622933092137
34.48469100140657,46.08465468551555,114.34268868199173
32.538668653492316,53.917488961192795,105.94759438519955
33.99924738985864,65.00775594391173,88.49878850417218
32.67582516701245,51.88603845150679,107.5166791329097
38.6386835641719,89.24437881905575,70.64820105598105
31.873659192270274,65.31019438227078,114.06698079339075
36.30903775749976,68.05502006640731,93.14619989636306
26.28754342924529,76.09402726781951,72.91429417660572
26.86332848411312,42.40155189259335,134.0232352248688
26.64103308977382,49.766686935602536,71.8754074919297
27.65994491135986,49.65046508462213,84.28561739958685
30.145024344313747,55.59012308792091,66.24435682774671
30.346846542601227,46.77319678822912,83.1653322664173
24.938985860823642,65.23662586397452,88.01217934961177
64.34516959754214,70.33718395342447,69.02462566854145
40.76994395161236,70.07914525067294,107.36220676751493
37.250776828414246,64.04101448180018,97.56411958867872
37.492614851233,45.593971733473204,107.46147671710234
32.25881427259296,60.87073720782907,65.37062517962235
25.025192364123555,66.10014714472337,95.4628995107114
29.00347719913095,63.79991875710697,76.65689978834114
30.944533055960296,47.67617247203949,111.4800846181952
26.993662310941495,62.86162921196819,60.61852752556654
27.053083590289408,44.89409134205028,92.8922071568934
26.79550250681845,104.69142269999327,69.74256331242643
30.44671389214231,69.13425703021356,116.23618334989212
26.97556248182721,76.66900655295414,128.2564059002858
27.894304405811514,53.538455833452225,109.0650171141954
30.811422860495703,52.85658997631506,72.73158605949854
27.95166023161414,52.687666270440324,86.37923795947945
29.129730020005322,47.41572941830404,93.05915224334504
31.49043243000982,52.773281285235285,101.83783315032855
35.2240982866592,51.107422473322536,119.80545460438648
30.36316543201857,60.13659286542054,130.73442695376562
58.17966541926923,58.33363239650224,84.22192301775306
42.91326466016936,59.328244964619444,126.19726016248669
31.176484528298047,78.95406868588634,136.91540733366213
25.952682247877945,87.12752944800282,120.34798418748773
30.077002704075664,80.5868486167629,82.75047050422378
32.097799280168275,48.72217130771858,124.91549393515606
30.768079907766218,53.261823060178024,83.8086516324349
25.25218038519546,50.13433937258751,113.51728495214661
28.687093176085533,59.463402012360426,66.11472965124803
27.876143259332835,70.7961889015949,62.90596664802503
36.935329086556465,94.83985934247093,65.09509481078328
38.117986488521055,88.94757555169711,79.91506772227152
29.90922743507788,75.86990926986725,120.96968079568609
31.416077180075547,69.30582144177716,137.26912568943763
31.375261459795,48.400006783037185,153.56102020018398
34.48240602049588,51.92088680806342,90.1241000471173
29.651723693177104,54.53346055873773,120.17545529177336
28.151722531467332,67.35617669669648,54.6589379747407
27.53730658939687,78.72641121551267,61.65268243192697
30.134993512704288,50.280210460815255,113.27764304463378
42.896644450001126,85.22266810892683,70.1513745464742
42.176788498917375,77.28525642895129,81.29116536069579
43.97924092246037,71.29530925519548,103.54822588368427
40.26466876821121,70.01953920320294,119.5378363765196
33.82020937156475,60.752397844696695,82.85877599092254
30.503563904260197,72.80098690117397,79.27389782665773
32.405893760242726,79.19013507237685,85.70242455468689
34.68034126589822,41.65494305227907,118.85977794593322
31.975174944150137,53.77505086395506,109.73104153808106
28.969986371829403,57.66620569779795,71.24149780422206
38.637523654542754,81.13952611068947,80.88343343317975
42.42046715796896,67.67003962961637,103.64861894750369
28.621676458960383,83.24393921108293,123.63092935538889
27.91374947239791,55.40137780516644,109.1497841618336
29.365174177434604,47.60456941553801,132.98717060927066
33.739911449508874,53.070582042200016,88.80884233577393
34.35584338338713,47.77392569866433,117.95974387644296
32.66841331645297,53.143092985745675,129.09171430688764
25.760207674349203,54.25897640360902,130.5008820912115
29.582358123568387,60.272207470894585,132.3675461166728
76.93021535481878,56.72545188378462,61.94241604232727
24.17759830131798,119.61869891353962,72.2495532620697
26.163410882416024,83.2185302255405,109.80386073873618
29.771494652358317,82.16986293951307,122.40922338804742
29.376867438984455,65.14577461876334,91.29266826338008
28.28252489194346,70.60890199710646,76.81765296043311
32.4062023351309,55.49676975459544,86.77521979489755
28.875858519132336,71.87143626061545,84.44855220696356
25.045024472989166,83.93956801305963,68.80590405734743
28.47667714058875,78.34310888560216,81.52089648642118
29.995783293869223,98.24427784512962,69.28473300663711
30.298713316101587,101.3780434173813,67.68757934626207
31.052314781037584,108.89401607428934,78.22580983263812
26.976934260798313,116.53534481414808,79.95352890354947
29.62052687063409,112.74054944101393,82.79932438825789
30.529840659088375,51.15767381351159,141.10483573960187
28.76490784187862,45.03882402820699,107.10158734317467
33.326081917952514,52.819121141003805,59.029613124903165
28.733522360389166,69.05022599351437,62.49737260796139
32.58784320297906,75.47316471160977,70.26677947552803
60.73275644879221,66.81317719702739,71.64646095325234
58.79246597720827,60.69573469956,90.51957240443863
49.16352191237457,72.21364977664972,111.32119511900338
29.5711807541318,99.87879468783194,91.68126638183217
25.349686747030656,78.82279856177067,105.53929022218148
24.906249758808418,62.87592333004609,125.9787326240995
26.753717184252725,46.363152910661796,129.04660781264073
26.289480216475944,56.607889945616826,85.26971070239661
29.258812126626605,40.16433086791221,125.41783773163829
28.471063593784656,53.6490582949431,53.70449555804353
27.98550639304907,101.96198393762862,69.74974799278189
27.447170286767822,48.86858610827448,123.72537838366341
26.68722191772673,57.031890126908415,102.70655545935848
24.860168634141164,46.008871252878556,116.83186530328086
28.122283018024373,52.06992871174549,81.91837711196084
26.070200799200563,58.01426021071903,101.44459037479251
26.600337435742755,52.67944634550762,90.9370057709943
29.708257860737216,52.546996845760376,77.29344721783703
31.10674872929365,61.16858455765943,78.28494872633745
28.825182389433763,47.20566792458587,109.97033503330688
51.73046824882628,81.94302397215539,70.325184018647
48.061667922438104,52.82793708943302,109.91007487823285
42.77550824646963,65.14640689747453,87.58331571410937
28.65238780840404,87.92021594051289,105.46228646342568
32.95714051844649,38.497842901590154,149.29264663372294
26.317721537422294,56.24766197499247,110.21842835730097
24.65761917898225,47.84020550362362,124.93689084581614
28.577979527089315,47.89623166431415,87.53262294245025
29.648648798335767,58.26660177707954,68.4801535778354
26.008037228135372,48.434892977697864,103.18759938926956
42.074634693225335,80.64684687926652,77.6867419032531
38.1074905649709,46.2509719285507,117.06772049660907
28.157618165838038,68.42263295019438,54.57177130358312
32.216105674068885,61.843110968754594,84.6013173488882
34.674476576330584,49.47082762007701,110.41579561491224
32.491387854565865,52.60259089525305,115.92599071043932
27.44854805003325,55.1115057708717,84.53639674497964
26.751041992529743,44.61187783794157,89.10268968295594
26.146152208859476,48.78951432276219,111.47738643727409
29.712362976306228,46.22643920282182,134.04101130724155
51.914416811223134,76.95538904563696,67.80759266269614
38.581576393499645,89.38362881896767,97.01991505040758
41.29010070552438,44.90466288347299,118.3755652201079
29.943403850623916,68.53882828395987,90.05787625434631
31.025631972789906,41.91426814203414,100.52426691906476
32.59227624407105,48.644236679819166,73.36859808273778
33.09052249203473,54.020934095065286,94.15758369147169
27.699677016786083,50.34270233520163,103.8277418566636
31.982257679668308,51.28564514345352,100.55189147532133
30.75613030725592,45.7650559084193,127.41762582774314
60.97336089723201,55.90606393090104,77.81559035192993
43.07325756047892,76.99132525692968,95.58911188453044
26.108985375273182,74.3198958528746,107.40972012287328
26.200405624186825,65.12113255074807,114.5844576508645
26.507338591414577,65.85489668262097,109.70095422433731
29.344138841511747,68.44798724785561,76.3902320544514
28.03537051008452,66.12239006540929,81.74573993176958
31.434355603934655,70.76787789190998,91.89349930992053
29.766744455104956,45.02128443612658,139.52211683786493
30.345400329657974,51.23349781667999,111.65212714487092
37.17281256445033,79.47287210822029,86.35570170112965
38.84755033924417,42.568597194816256,112.8745555775854
28.796289791773006,63.869038453618344,91.09330290003484
30.34663021269715,44.25748984296181,111.00109726197222
27.47001176719782,47.662712599705664,83.61794640266554
25.062823851192533,46.469746968939944,98.84603555416942
29.37861096725527,53.84901942387193,112.82603324574445
27.451513256187248,57.65099290304538,117.48381201275377
30.0845614923333,51.02922174107543,75.26945643561736
26.118609709264014,55.13865215885067,82.67488632317313
67.03912030838255,63.483967220336744,71.3523475161564
29.365741296734818,101.87078140139283,70.43376957420222
24.81274899000306,55.737230341138805,145.8140241254755
25.97942122062281,52.952231243349914,95.8699488839867
25.76333568325676,49.1426331507511,115.83531838751
27.783241382628606,60.14283863702828,89.12774663173226
29.24706462009508,59.12213698635945,111.3301162043629
32.27494797847131,64.60245569100876,128.66867849701572
29.948775100622747,48.14854513725994,98.01404526796539
24.6951727696501,55.261304528348354,92.76238848182061
76.6786094781719,50.26910392499379,73.67456901489977
60.419976011034464,68.93759589426291,67.73927700659488
23.49874555053848,86.31206859384099,115.55282275633306
25.743900002121812,75.66305187856024,119.18651087597563
27.40404977590247,49.01415282211379,144.457408216869
26.453679324645325,53.15618048816805,131.69210585095016
24.903781418374493,45.959018334640845,138.22337671912342
28.085677669010273,41.53674810175516,147.10546354741462
30.701611129940762,44.55750398464613,156.73200151939568
29.48640914634947,44.767598264964285,62.68241139840609
55.17166970873299,67.64749114135948,76.73621726885715
42.413168590279156,81.01024888334041,102.30194831093695
44.77577325034697,57.559180681767884,136.0773292423438
36.24325558114251,64.8334522863956,123.66675165827834
31.612053569708387,73.50968671523549,62.14619180432406
30.346928306442756,49.105824139742886,97.59730613460223
28.922406750982912,50.71077888499544,116.67175591457558
28.65687685830328,56.546847638096146,127.63513618958473
24.91571317918464,54.91472304597876,96.12674903162187
27.032655993853673,54.61817765829542,96.81708893138756
74.69298465926856,60.18306152735254,65.33267780647881
76.58139781557041,43.71608798981991,85.58727679195931
24.542767686077134,99.91956821837252,90.69045357712938
24.945472825779017,49.01945972701957,116.81038374310627
25.912554705917785,49.58100068746708,85.4090397782673
25.68192505731334,51.31362700457309,107.95719148828941
27.35913279749186,57.896913432095346,109.06833962880924
27.660733491419116,53.05212809756254,119.1126535002397
31.62439363276677,60.87792756635841,110.15670196560247
31.404019702697507,47.45277082672017,105.57486594706228
22.979308811733397,104.71241594425243,72.91942744518995
26.716577976331333,95.38995053115515,83.71186464770874
31.320853067024974,43.55443732315987,133.4053348784077
25.019451130844345,58.01020616310663,70.20939579890481
29.025554695308756,41.86789593835646,100.49506313847641
28.80075573887663,53.92089878508071,92.27610745722171
31.825234749447272,45.9266850653888,80.7519501069638
33.012474166501356,45.475331832665645,89.34249195898931
36.162812133092736,45.637582929579814,105.03600861456414
33.04714601855242,60.500800314754564,117.59951678719561
58.01935653926705,75.6948204492429,65.88500012596535
25.530672874169063,117.40281128894449,76.4380697607833
29.01669214456942,37.98937065354459,174.84488240470222
27.856548339235488,50.99902042559696,98.91868629393439
30.140093560049486,60.67376199825275,114.64062796400776
27.714875275963045,57.58277706371586,137.72779478641652
30.83829849951212,51.717025766873526,161.6329590196566
31.96747386216028,63.66232203733774,155.91555747146083
33.71648169993594,52.83438593184073,182.43532955217228
31.89675423034083,59.46783375991714,71.73832579613314
25.065168793271603,94.20089229865539,81.29039713972402
25.11717500134952,103.28430440573385,76.69060308214141
28.532846168861525,59.75494930144739,111.8207439330682
32.225475934903486,62.521298838626976,68.65870391824325
36.007719659252515,68.58964919719814,79.67401141828269
31.920968321536993,63.25273966429768,93.14276468226221
27.776101466624617,72.33553626405683,66.16632376731226
31.77119290761186,53.464037135226654,97.76995806206307
28.450082294656873,65.28630374156756,71.16694732509178
31.138232377802268,55.239180794617496,95.27642150971029
70.67151287574067,51.97576932522814,75.40018149698142
54.657394191731655,61.575970644193816,79.4204717941039
29.320222230817077,88.33182865653771,97.18868068591385
30.845660346044582,86.92159175338556,85.85803059360305
31.65884702913104,62.33755510458963,115.99103580385922
31.68901370609893,64.21313813414976,116.58341603212094
26.143398745610966,66.14068825261553,108.16285971936784
26.691293230962874,58.21432073019366,106.84610598053655
26.03771088672776,54.39486148833686,109.3342053713854
25.599268141468247,54.468670989360774,109.28232722952058
45.39286853777775,88.570420017285,67.5918781790691
32.70203487785139,93.61215343802127,92.80058010847902
29.049416538755438,74.33398465755816,112.36443123599923
24.889323554090844,68.47782619276049,100.25835913531071
28.813806783709325,62.58345388521359,98.37086191495415
29.710045704386353,44.64996313935659,91.69854083331475
33.12517608116885,46.78239363492028,88.53380292884225
29.14666822999445,63.914779995149345,80.58578239143574
30.720129448201128,68.88374198275133,99.99560802657905
32.33160107481106,47.363757363572205,128.89371846051992
64.04673676172438,55.659095526490226,83.58251559746098
43.06042818768717,64.41143166579988,94.90965133588465
40.387565111885706,76.2016861680421,82.4608098019514
25.820403105073193,99.44288413560079,69.61356180850801
26.93117442190753,97.84143736786329,69.1484341397776
30.046874900905564,42.37411233105204,129.7892819539139
32.54347928198966,52.665737406462824,138.78492379311913
25.258691474499898,71.61292271098701,101.90246307929296
25.88205937146406,73.49910281195737,101.0902637778484
30.112310706343816,80.97242463602657,80.28233127480212
62.18319565443411,60.48857236281859,79.93161541747956
