action: flow[$t1],action: flow[$t2],action: flow[$t3],action: flow[$t4],action: flow[$sea],states: rlevel[$t1],states: rlevel[$t2],states: rlevel[$t3],states: rlevel[$t4],states: rlevel[$sea]
5.664590877672164,11.22496284278233,2.136636024075885,47.64270723165378,0.0,35.07056592648359,50.25223504468503,99.712955452776,81.23945177547145,2178.724791800584
2.4177886252252994,9.918355203295738,92.80345396102666,25.090382486047687,0.0,34.40597504881143,54.69186307957486,128.80128227148245,65.73338056789356,2231.367499032238
12.920800573176022,2.773157751803877,15.678139962156923,97.41497075217296,0.0,36.98818642358613,57.19129650150442,65.91618351375152,163.44645204287252,2261.4578815182854
5.112352576127484,4.489317003491448,31.85729564331805,34.08164132803864,0.0,29.067385850410105,77.33893932287656,73.01120130339848,111.70962125285648,2363.872852270458
5.191433717795619,53.95327097257906,25.3833303545554,86.13220205804069,0.0,28.95503327428262,87.96197489551258,65.64322266357188,139.4852755681359,2402.954493598497
6.992158163077751,8.480301506902498,43.24892456550638,75.50156594724919,0.0,28.763599556487,49.20013764072914,114.21316328159554,108.73640386465061,2494.0866956565374
5.695951312582263,37.3043035944278,18.41762228338753,38.85357155079545,0.0,26.77144139340925,57.71199429690439,99.44454022299166,106.48376248290779,2574.5882616037866
1.5886255292249207,8.430997347345405,31.313828475574166,77.10370715045693,0.0,26.075490080826988,36.10364201505885,138.33122153403193,116.04781321549987,2618.441833154582
7.834684472389494,15.65037676282848,39.031768293209744,78.10666758368662,0.0,29.486864551602068,39.26127019693837,135.44839040580317,100.25793454061711,2700.545540305039
5.278334457290346,14.55489415478222,11.275708219024853,46.026801648396756,0.0,26.652180079212574,41.44557790649938,132.0669988754219,91.18303525014022,2783.6522078887256
4.354562238217093,3.971401955482864,60.74935585330252,41.509996320319544,0.0,26.37384562192223,42.16901820900751,155.34618481117926,86.43194182076832,2834.6790095371225
2.477362431751583,10.997842339628173,92.91785836394342,60.68017281556087,0.0,27.019283383705137,52.55217849174174,118.5682309133596,135.6713013537513,2881.189005857442
8.249344257234853,16.355849961138933,8.690949363299875,45.60426127139769,0.0,29.541920951953553,54.03169858386515,56.64821488904435,197.90898690213385,2946.8691786730033
2.258333970099502,35.798592145212304,21.241799380337643,16.353440260989732,0.0,26.292576694718704,55.925192879961074,84.31311548688339,190.99567499403602,2997.473439944401
1.0803041163946696,7.894975185872542,89.19113754408468,164.90570542308353,0.0,29.0342427246192,32.38493470484827,118.86990825175806,225.88403411338393,3018.826880205391
11.270536794255099,5.370190215164055,9.714110013553439,88.27755829581035,0.0,32.95393860822453,35.5702636353704,57.57374589354592,180.16946623438508,3188.732585628474
2.7563197060569458,24.15856800390249,5.149614216409466,71.7812581304939,0.0,26.683401813969432,51.47061021446145,73.22982609515654,131.60601795212818,3282.0101439242844
4.621184279004017,8.491073726002602,11.411673519240969,37.97752686428723,0.0,28.927082107912486,40.0683619166159,112.23877988264957,94.97437403804375,3358.7914020547782
0.8132579280842716,3.6636518693923503,27.308491205383948,60.483655366513545,0.0,29.305897828908467,46.198472469617315,129.31818008941121,98.40852069299748,3401.7689289190653
9.146409671897556,11.272672581879275,18.80958542484899,53.41952814344122,0.0,33.4926399008242,53.34807852830923,125.67334075341962,95.23335653186788,3467.252584285579
9.251192807671547,9.517806083954982,5.937344764666968,31.42529489037131,0.0,29.346230228926643,61.22181561832751,138.1364279104499,90.62341381327565,3525.67211242902
5.016290699217869,13.420689633198688,61.36919302092463,58.14222857621797,0.0,25.095037421255096,70.95520234204407,161.71688922973792,95.13546368757132,3562.0974073193916
3.216467950417338,32.79605243164863,101.82266168660928,14.14826479349705,0.0,25.078746722037227,72.55080340806325,133.76838584201198,128.36242813227798,3625.2396358956094
3.133877230196937,3.428648106177837,61.54678673278991,138.09981497168826,0.0,26.862278771619888,52.97121892683195,84.74177658705133,246.03682502539021,3644.3879006891066
4.801280658482528,29.613349757563068,7.027737033832956,79.87137179141129,0.0,28.72840154142295,62.67644805085105,46.62363796043926,199.48379678649187,3787.487715660795
3.890619619776894,18.88426367229823,23.160656468760045,0.7823901022823962,0.0,28.927120882940425,47.864378951770505,89.20925068416936,156.64016202891352,3872.359087452206
8.35437371347117,14.625334720736191,57.84849543713232,116.91083338373015,0.0,30.036501263163537,42.870734899249165,104.93285788770754,209.01842839539117,3878.1414775544886
6.519123186213172,25.364591831816046,56.94288911382225,122.49891365176367,0.0,26.682127549692368,46.59977389198414,81.7096971713114,179.95609044879333,4000.052310938219
3.325249252749936,3.333642338440928,48.82920710014647,57.16181564912984,0.0,25.163004363479196,37.75430524638127,70.1313998893052,144.4000659108519,4127.551224589983
2.537458593851115,0.7018457361602561,10.708764366736741,69.33827888843324,0.0,26.837755110729262,47.745912160690274,44.63583512759966,166.06745736186855,4189.713040239112
7.769578666289087,10.491384206370935,4.945483887663294,38.280519710159794,0.0,29.30029651687815,59.58152501838113,54.62891649702318,137.43794284017204,4264.051319127545
6.036529902593299,14.564454207901788,18.93593003390582,5.567325744884686,0.0,26.530717850589063,66.85971947829928,80.17481681573081,134.10290701767556,4307.331838837705
3.786906961394311E-4,6.291165627341002,72.23281595466263,84.85496079156808,0.0,25.494187947995766,68.3317951729908,95.80334098972678,177.4715113066967,4317.899164582589
3.1848180914550563,36.55157235027874,17.530283398547457,39.29595748164722,0.0,30.493809257299628,72.04100823634593,49.86169066240515,194.84936646979125,4407.754125374157
2.6370681007724706,9.448718240244329,35.935679198732146,133.6364294532563,0.0,32.308991165844574,48.67425397752225,88.88297961413645,203.0836923866915,4452.050082855804
6.422218787462443,8.678997676378868,46.508321140068155,61.72939889535871,0.0,34.67192306507211,51.86260383805039,82.39601865564863,135.38294213216733,4590.68651230906
12.499661126617651,33.997793477453335,38.5583205475515,25.37055836085608,0.0,33.249704277609666,59.60582494913396,64.56669519195934,150.16186437687676,4657.415911204419
2.495288564074446,16.97078924259605,23.493319644592543,39.1376001620129,0.0,25.750043150992013,48.10769259829828,80.00616812186118,193.3496265635722,4687.786469565275
7.285012364355706,15.236061425071068,67.13329682258022,24.177125741171004,0.0,28.254754586917567,43.63219191977667,93.48363771986469,207.70534604615182,4731.924069727288
2.702074560023363,24.313747570141185,7.21160020545223,167.93296812294471,0.0,25.969742222561866,45.68114285906131,61.58640232235554,280.661517127561,4761.101195468459
0.6923697100205186,1.1505814189409682,73.63020954516779,25.771378729351824,0.0,28.267667662538503,34.06946984894349,98.6885496870445,149.94014921006854,4934.034163591404
1.013401778230895,17.33330836726558,25.78647132211647,60.415113317820904,0.0,32.57529795251798,43.61125814002305,46.20892156081768,227.7989800258845,4964.805542320755
13.914928619573699,16.218137443387004,14.933328045504712,42.421739161815466,0.0,36.561896174287085,37.29135155098836,57.7557586059668,223.17033803018006,5030.220655638576
2.773301752470425,7.470532647228907,34.87371237206131,159.7490321208403,0.0,27.646967554713385,44.98814272717505,79.0405680038491,225.6819269138693,5077.642394800392
2.741134816575842,28.56395508093607,3.014380535268748,90.96719092194058,0.0,29.87366580224296,50.29091183241657,71.6373882790167,130.8066071650903,5242.391426921233
10.040765633766037,11.894704410354432,85.57053015948789,11.454243172191694,0.0,32.13253098566712,34.468091568056344,117.18696282468403,72.85379677841846,5338.358617843173
5.975099964450289,15.11824679566541,8.358567605565808,26.424080576216664,0.0,27.09176535190108,42.61415279146795,63.51113707555058,176.97008376571466,5354.812861015365
5.180769071819451,5.337886159325774,9.667846561480813,88.32658989175361,0.0,26.116665387450794,43.47100596025283,90.27081626565018,188.90457079506382,5386.236941591582
3.2822008295412193,19.244137409853717,24.14168979671199,84.67326526698808,0.0,25.935896315631343,53.3138888727465,105.94085586349514,140.24582746479103,5479.563531483335
4.044680110744472,3.7634343955205405,11.53259957519,55.90230403698383,0.0,27.653695486090122,47.351952292434,121.04330347663688,109.71425199451494,5569.236796750323
6.773657312448317,7.993903058693526,71.15640705433503,54.64483665083714,0.0,28.60901537534565,57.63319800765793,133.2741382969674,95.34454753272112,5630.139100787307
5.544732497455592,1.8484757176788527,10.561560386994913,84.6745195359479,0.0,26.83535806289733,66.41295226141273,90.11163430132589,141.85611793621902,5689.783937438145
5.048706868812427,46.99697304062836,48.371382972087716,6.407681972034601,0.0,26.29062556544174,80.10920904118947,101.39854963200983,97.74315878726604,5779.458456974093
4.368135881949313,27.570322176837166,12.511983435334951,98.37542446750409,0.0,26.241918696629313,48.160942869373535,120.02413970055048,169.70685978731916,5790.866138946128
4.6806651211726225,9.211722367233438,30.656354649164246,77.859615416506,0.0,26.87378281468,34.95875657448568,155.0824784420527,113.84341875515003,5894.241563413631
4.364877104620603,8.206267756092245,110.19509427596353,63.6968807111989,0.0,27.193117693507375,40.427699328424865,153.63784616012188,96.64015798780827,5977.1011788301375
0.3168054157832853,9.766310802153482,49.52063558940112,149.27490406512334,0.0,27.82824058888677,46.58630867695322,71.6490196402506,173.1383715525729,6045.798059541336
2.178771864584456,25.55495138852053,30.67346344028756,78.15966705742102,0.0,32.511435173103486,47.136803290583025,51.89469485300297,103.38410307685066,6200.07296360646
13.324456697886555,2.0305892675074957,7.99179833089695,16.48941727406902,0.0,35.33266330851903,33.76062376664695,66.77618280123593,85.89789945971721,6283.232630663881
5.560194165783381,18.86820337920662,27.808974625118015,73.06430614346577,0.0,27.008206610632477,55.05449119702601,80.81497373784647,107.40028051654514,6304.722047937949
0.25012732717546937,15.53536345327034,70.00666955325698,49.85222378768625,0.0,26.4480124448491,51.74648198360277,91.87420249193508,92.14494899819738,6382.786354081415
9.839318637695966,7.270021653238065,1.903799443888095,120.49307624964567,0.0,31.19788511767363,46.4612458575079,57.40289639194844,142.2993947637681,6437.638577869101
0.4779205781786305,18.3101457310429,23.592067793056103,19.633767903518848,0.0,26.35856647997766,59.0305428419658,82.76911860129842,53.710117958010535,6563.131654118747
3.38906802766868,7.063338125196526,8.657825431293848,26.499479516072544,0.0,30.88064590179903,51.19831768910153,97.48719653928521,87.66841784754779,6587.765422022266
11.375700746387501,11.763568471776551,13.416577871342668,46.29172088716934,0.0,32.49157787413035,57.524047591573684,115.89270923318789,99.82676376276909,6619.264901538339
1.248780866291286,31.445986223422523,17.628383810456317,26.572068235178204,0.0,26.11587712774285,67.13617986618465,134.23969983362176,96.95162074694241,6670.556622425508
7.22796047985313,20.69338417841459,1.4266535878451712,64.41238599373335,0.0,29.86709626145156,46.93897450905341,168.05730224658797,118.00793632222052,6702.1286906606865
4.556904396829452,14.935330382975309,86.69861458577209,1.9083923548838564,0.0,27.639135781598434,43.47355081049195,207.32403283715738,85.02220391633234,6771.54107665442
6.3012164841438745,18.238238693664748,54.223041757893846,40.67268166168058,0.0,28.08223138476898,43.095124824346094,155.56074863436058,199.81242614722058,6778.449469009304
26.223516752560485,9.787768354978542,11.303866663574643,19.887108326505096,0.0,75.0,50.0,50.0,50.0,50.0
31.124384012911303,8.323053741998821,0.5705582877287976,25.910848223920205,0.0,53.776483247439515,76.43574839758195,68.4839016914039,71.41675833706954,74.8871083265051
0.6695533654966062,79.06437581469761,7.35871350232681,44.183414331421965,0.0,27.65209923452821,109.23707866849443,96.23639714567392,76.07646840087813,105.79795655042531
1.8904317259851127,13.97695599471416,56.07633862620782,39.3984998826876,0.0,31.9825458690316,40.842256219293425,187.94205945804472,69.25176757178298,154.98137088184728
11.58868422446851,5.122408601568204,49.27158748343486,78.01497847179313,0.0,35.09211414304649,38.755731950564375,165.84267682655107,115.9296063153032,199.37987076453487
4.875049082293486,25.571322546053402,19.06527659318503,55.34637674459886,0.0,28.50342991857798,55.22200757346468,141.69349794468442,117.18621532694493,282.394849236328
5.5396488812329165,20.788103697151197,145.4771964262894,72.1869161643934,0.0,28.628380836284492,44.525734109704764,168.19954389755281,110.90511517553111,342.74122598092686
7.870420793008315,1.3334342503458099,33.94620263352756,14.638409579113649,0.0,28.088731955051575,39.277279293786485,63.51045116841462,214.19539543742712,419.92814214532024
2.155413922231375,16.091117333459792,13.170869032610932,196.64613213640672,0.0,25.218311162043257,55.81426583644899,50.89768278523287,263.50318849184106,439.5665517244339
5.4213124336608525,11.87722529927778,16.988065897352573,33.49769537843425,0.0,28.062897239811882,51.878562425220565,73.81793108608173,110.02792538804528,641.2126838608406
3.960149559153023,16.308848288491728,52.93572186034012,21.00655125586837,0.0,27.64158480615103,55.422649559603634,88.70709048800694,123.51829590696359,679.7103792392749
1.0931861835085144,6.236436917044481,36.14356693730686,19.527285568694,0.0,28.681435246998007,53.07395083026492,72.08021691615855,185.44746651143535,705.7169304951432
6.72506459002835,21.378705471673708,28.641947006362397,162.71886516332083,0.0,32.58824906348949,57.930700096728955,62.17308689589617,232.0637478800482,730.2442160638371
10.229871915262425,24.53888895399906,1.741086956657751,25.206883104630343,0.0,30.863184473461143,53.2770592150836,74.90984536120749,127.98682972308977,897.963081227158
2.3984031395787544,20.97992385782941,92.04727516071372,0.7132613020763313,0.0,25.63331255819872,48.968042176346955,117.7076473585488,134.52103357511717,928.1699643317884
6.728126501322497,10.237263896486326,41.69022953813073,174.48425225870096,0.0,28.234909418619967,40.386521458096304,66.64029605566448,255.85504743375458,933.8832256338648
4.450148526105994,13.47836192880853,33.7235383549246,82.67899148785352,0.0,26.506782917297468,46.87738406293248,55.187330414020074,153.06102471318434,1113.3674778925656
3.8102755730396507,20.5377061348038,12.578238467456107,29.977439483311485,0.0,27.056634391191473,47.84917066022994,54.942153987904,134.1055715802554,1201.0464693804192
7.418574750672906,0.6971286466018054,36.224659694819444,51.0564109885987,0.0,28.246358818151823,41.12174009846579,82.90162165525169,146.70637056440003,1236.0239088637306
0.9660704294696035,20.623853095882733,14.484854713825078,77.4745898382759,0.0,25.827784067478913,57.84318620253689,67.37409060703405,161.87461927062077,1292.0803198523292
7.729362909684565,13.417066667290873,16.06983461721537,67.85921998450608,0.0,29.86171363800931,48.18540353612375,93.51308898909171,128.88488414616995,1374.5549096906052
3.1329318527056085,2.1886355019936374,7.568849650423551,13.561653162527183,0.0,27.13235072832474,52.49769977851744,110.86032103916722,107.09549877887923,1447.4141296751113
2.551808264258944,39.187778145171336,23.8575472157508,105.49034653259224,0.0,28.999418875619128,63.441996129229416,125.48010689073732,131.1026952667756,1465.9757828376385
10.111646850885668,4.28041203692605,59.87661888623926,19.45134185032392,0.0,31.447610611360183,36.80602624831702,160.81033782015786,79.46989594993417,1576.4661293702306
1.8465112002262987,8.44588863572986,1.9469049654920596,44.42975845428239,0.0,26.335963760474513,52.637261062276636,125.21413097084465,149.8951729858495,1600.9174712205545
8.003052106113516,32.62546811620057,27.019345028978453,9.42706544303546,0.0,29.489452560248214,56.03788362677307,151.71311464108246,137.41231949705917,1650.3472296748369
6.437745643041921,20.287406409502157,101.10864446151642,109.0156459073426,0.0,26.486400454134696,41.41546761668601,177.31923772830459,185.00459908300215,1664.7742951178723
1.0398709024195811,14.247953889968231,70.8217803389919,128.99413036072778,0.0,25.048654811092774,37.56580685022577,116.49799967629032,207.09759763717597,1778.7899410252148
7.669236100968299,13.701051817141538,4.801815966002903,101.1850366412599,0.0,29.008783908673195,34.35772386267712,79.92417322726664,178.92524761544007,1912.7840713859425
5.82757735878305,17.76835519570366,32.8627932641297,82.0439275390061,0.0,26.339547807704896,38.32590814650388,108.82340907840526,112.54202694018308,2018.9691080272023
1.3935978560111688,5.373936579884288,14.168375794674198,46.587409554958995,0.0,25.511970448921847,36.38513030958327,113.72897100997923,93.36089266530666,2106.0130355662086
1.8797680846853824,7.486482382764217,84.85717389809408,46.756135841832624,0.0,29.118372592910678,42.40479158571015,124.93453179518932,90.94185890502186,2157.6004451211675
9.678143231749814,20.80592069711733,16.42943711125216,114.34622039919476,0.0,32.23860450822529,46.798077287631315,67.56384027985946,159.0428969612833,2209.356580963
1.5023098173555807,6.761866283078274,18.137391761285784,19.491973866935048,0.0,27.56046127647548,45.6702998222638,91.94032386572464,91.1261136733407,2328.702801362195
6.710245040548546,5.641050287098218,59.71746627445256,38.88738816532687,0.0,31.058151459119898,50.410743356541104,100.56479838751713,119.77153156769143,2353.19477522913
2.3606071843989165,29.04217692751373,18.28732621645429,145.5024013206727,0.0,29.347906418571352,61.47993810999144,66.48838240016279,170.60160967681713,2397.0821633944565
8.40120193795813,10.597339369169443,26.789568223296268,18.017944208953182,0.0,31.98729923417244,44.79836836687662,97.24323311122222,73.38653457259872,2547.584564715129
4.170571901582309,23.32305114005657,42.65808731481943,15.318251652636205,0.0,28.586097296214312,52.60223093566531,101.0510042570954,112.15815858694181,2570.6025089240825
5.11745144493704,11.985563289847924,32.05491590765895,124.0685400965008,0.0,29.415525394632002,43.44975169719105,101.71596808233255,169.49799424912501,2590.9207605767187
4.160126641136416,25.8911840797054,52.41626347796602,8.899883456358937,0.0,29.29807394969496,46.58163985228016,101.64661546452152,107.48437006028317,2719.9893006732195
7.418232193302707,1.1453285986679036,62.5090773948898,100.27857126782807,0.0,30.137947308558545,34.85058241371118,95.12153606626089,181.00075008189026,2733.8891841295786
0.7860691858807126,26.86098543763769,1.6631700322600675,81.54571655130466,0.0,27.719715115255838,51.123486008345985,53.75778727003899,173.231256208952,2839.167755397407
5.497174803707485,3.8492663014129382,11.541009083895004,94.80839631966745,0.0,31.933645929375125,35.04856975658901,98.95560267541661,123.34870968990741,2925.7134719487117
1.3070392558320665,4.305895483546934,24.38499948551517,10.21924783946714,0.0,31.43647112566764,46.69647825888356,111.26385989293455,70.08132245413498,3025.521868268379
9.175587946653529,25.89819711321788,31.71248471078812,32.77014030566222,0.0,35.12943186983557,53.69762203116869,111.1847558909663,114.247074100183,3040.741116107846
10.199438720262014,25.488430715236095,98.62422878071608,20.265013061073965,0.0,30.953843923182042,46.975012864604345,125.37046829339606,143.1894185053089,3078.5112564135084
2.718994394325471,0.7066891438214855,51.824133068536206,177.30977074567443,0.0,25.754405202920026,41.68602086963026,72.23467022791608,251.548634224951,3103.7762694745825
0.791551425108898,28.35935688396162,6.305631375578795,111.69135926331508,0.0,28.035410808594555,53.69832612013425,41.11722630320136,156.0629965478128,3286.086040220257
1.5555454617545756,1.0274795886506862,21.887622352012468,55.48376398766405,0.0,32.243859383485656,36.13052066128153,83.17095181158419,80.6772686600765,3402.777399483572
5.3034089160999285,8.822636851962764,4.983596835577817,40.43072204086843,0.0,35.68831392173108,46.65858653438542,82.31080904822241,77.08112702442493,3463.261163471236
10.624242088280194,30.821814271454937,66.06058809694429,6.156598852254104,0.0,35.384905005631154,53.139358598522584,106.14984906460737,71.63400181913431,3508.691885512105
7.199737047091582,19.66138202700283,54.941487473687545,9.65699615966248,0.0,29.76066291735096,42.94178641534785,90.91107523911802,161.5379910638245,3519.848484364359
4.729022443037154,11.925855752233469,40.15139386535067,171.93579192936187,0.0,27.560925870259375,40.4801414354366,75.6309697924333,236.82248237784958,3534.5054805240216
4.021354767069884,13.751336510034509,28.80467598224535,106.00844439915289,0.0,27.831903427222223,43.283308126240286,67.40543167931611,135.0380843138384,3711.4412724533836
2.3617854174517685,15.877144294377297,9.82544480946933,0.08917467296569041,0.0,28.81054866015234,43.55332638327566,72.35209220710527,87.83431589693086,3822.4497168525363
8.212438707251883,8.261353824498077,59.58641646840722,38.1716894992169,0.0,31.448763242700565,40.037967506350135,98.40379169201324,127.5705860334345,3827.538891525502
4.493603274838296,1.351895556491732,33.63710033708642,88.69087539597434,0.0,28.23632453544868,49.98905238910394,67.0787290481041,178.98531300262482,3870.710581024719
5.829313357992127,26.454634878193218,11.20270272553689,18.3068477761717,0.0,28.742721260610384,63.1307601074505,54.793524267509405,153.93153794373688,3964.401456420693
1.621108082083395,25.701352974925943,68.77652473607819,50.841291445305714,0.0,27.913407902618253,52.50543858724941,90.04545642016575,176.82739289310206,3987.708304196865
8.368712335243282,10.285813105222607,3.8947928901588966,53.1550723147906,0.0,31.292299820534858,38.42519369440686,66.9702846590135,224.76262618387452,4043.5495956421705
2.6054493126690446,11.385892265789995,13.380471524828796,59.60590126031032,0.0,27.923587485291577,46.50809292442753,93.3613048740772,205.5023467592428,4101.704667956961
9.669703381027453,27.55022755170461,89.0424409142958,23.174109509994373,0.0,30.318138172622533,47.72764997130658,111.3667256150384,189.2769170237613,4166.310569217271
1.7514099501126512,11.664744581458384,37.20216869589036,146.53115511408035,0.0,25.64843479159508,39.84712580062943,69.87451225244722,285.14524842806276,4194.484678727265
5.971714339897271,3.7000955446890895,24.041575545233407,152.8656359902683,0.0,28.897024841482427,39.933791169283694,64.33708813801525,205.81626200987276,4346.015833841346
5.736665371551167,23.635169207064884,26.675203866080818,85.39246290582689,0.0,27.925310501585155,52.20540996449187,63.99560813747093,106.99220156483787,4503.881469831614
3.6702894369491417,13.553016181229577,56.834543115697905,40.12491311799161,0.0,27.18864513003399,44.306906128978156,80.955573478455,78.2749425250918,4594.27393273744
3.1138727451742367,3.7688418215822757,21.53886954764443,58.870238239038876,0.0,28.51835569308485,44.424179384697716,57.67404654398666,124.98457252279809,4639.398845855432
8.047012418209226,10.8308582237462,3.1785829338150635,33.513659897115595,0.0,30.404482947910612,53.76921030828967,59.90401881792451,117.65320383140363,4703.2690840944715
1.43746353163503,6.001165146295674,41.24099432040911,19.480016654655607,0.0,27.35747052970138,60.9853645027527,87.55629410785565,117.3181268681031,4741.782743991587
9.620257633993793,35.57929344651586,18.643978628075345,101.25096853921708,0.0,30.920006998066352,66.42166288809206,72.31646493374222,169.0791045338566,4766.262760646243
3.6434903036754345,21.39142693121791,69.24742314740874,66.55539574980408,0.0,26.29974936407256,50.46262707556999,109.25177975218274,116.47211462271486,4872.51372918546
1.3229681142423895,1.098901811838169,23.963566936891205,94.20197457071541,0.0,27.656259060397126,42.71469044802751,81.39578353599192,149.1641420203195,4944.069124935264
10.101195620612106,17.692566096618137,46.89796857118414,10.654859437186332,0.0,31.333290946154737,52.938756750431736,78.53111841093889,108.9257343864953,5043.27109950598
3.3263155264682185,19.55437564497109,21.12720058194421,66.35080191195681,0.0,26.232095325542627,55.3473862744257,69.32571593637289,175.1688435204931,5058.925958943166
1.943599608546437,21.22885440795268,48.659943411700745,33.98938964016129,0.0,27.90577979907441,49.119326155922835,87.75289099939977,159.9452421904805,5130.276760855123
10.273755035096517,16.147439117991606,57.8172611954488,57.4718383713281,0.0,30.962180190527974,39.83407135651659,80.3218019956517,204.61579596201994,5169.266150495284
2.67208477161815,16.254039498704575,29.051831854870844,209.77715067929108,0.0,25.688425155431457,43.96038727362149,58.6519799181945,234.96121878614065,5231.737988866612
3.115559341676197,1.649484614604162,18.901759169356946,27.400188315532063,0.0,28.016340383813308,40.37843254653507,65.85418756202823,84.2358999617204,5446.515139545903
0.22637466072589696,3.0683847595724014,20.229079591478328,50.10548841995845,0.0,29.900781042137112,51.84450727360711,68.60191300727544,105.7374708155453,5478.915327861436
13.55973373985878,30.097693498505897,39.00699491246349,36.15298411470772,0.0,34.67440638141122,59.0024971747606,71.44121817536951,105.86106198706517,5534.020816281394
